ma_don,ngay_dat,kenh,tinh,don_vi_van_chuyen,sku,ten_san_pham,danh_muc,gia_ban,so_luong,doanh_thu,giam_gia_shop,trang_thai,phi_hoa_hong,phi_thanh_toan,phi_voucher_freeship,phi_dich_vu,thue_khau_tru,gia_von,chi_phi_hoan
TT260008635,2026-05-10 16:08:21,TikTok Shop,Nghệ An,J&T Express,LAN-087,Quần mẫu 087,Quần,249000,1,249000,13000.0,Hoàn thành,44840.0,14160.0,21240.0,2360.0,3540.0,106800.0,0.0
TT260008636,2026-05-10 16:12:34,TikTok Shop,TP.HCM,J&T Express,LAN-009,Áo mẫu 009,Áo,199000,1,199000,0.0,Hoàn thành,37810.0,11940.0,17910.0,1990.0,2985.0,89200.0,0.0
SP260008637,2026-05-10 16:19:46,Shopee,Cần Thơ,J&T Express,LAN-090,Quần mẫu 090,Quần,249000,2,498000,0.0,Hoàn thành,94620.0,29880.0,44820.0,4980.0,7470.0,241000.0,0.0
SP260008638,2026-05-10 16:31:16,Shopee,TP.HCM,SPX Express,LAN-088,Quần mẫu 088,Quần,129000,2,258000,25000.0,Hoàn thành,44270.0,13980.0,20970.0,2330.0,3495.0,121600.0,0.0
TT260008639,2026-05-10 16:31:45,TikTok Shop,Đà Nẵng,GHN,LAN-090,Quần mẫu 090,Quần,249000,2,498000,45000.0,Hoàn thành,86070.0,27180.0,40770.0,4530.0,6795.0,241000.0,0.0
TT260008640,2026-05-10 16:44:48,TikTok Shop,Hà Nội,GHN,LAN-042,Áo mẫu 042,Áo,219000,1,219000,12000.0,Hoàn thành,39330.0,12420.0,18630.0,2070.0,3105.0,105600.0,0.0
SP260008641,2026-05-10 16:47:42,Shopee,TP.HCM,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Hoàn thành,49210.0,15540.0,23310.0,2590.0,3885.0,123300.0,0.0
SP260008642,2026-05-10 17:07:51,Shopee,Khánh Hoà,J&T Express,LAN-072,Váy/Đầm mẫu 072,Váy/Đầm,209000,1,209000,0.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,103700.0,0.0
SP260008643,2026-05-10 17:36:51,Shopee,TP.HCM,SPX Express,LAN-050,Váy/Đầm mẫu 050,Váy/Đầm,289000,1,289000,22000.0,Hoàn thành,50730.0,16020.0,24030.0,2670.0,4005.0,135300.0,0.0
SP260008644,2026-05-10 17:50:44,Shopee,TP.HCM,SPX Express,LAN-089,Quần mẫu 089,Quần,219000,1,219000,16000.0,Hoàn thành,38570.0,12180.0,18270.0,2030.0,3045.0,98800.0,0.0
TT260008645,2026-05-10 18:17:21,TikTok Shop,Hà Nội,Best Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,20000.0,Hoàn thành,41610.0,13140.0,19710.0,2190.0,3285.0,102100.0,0.0
SP260008646,2026-05-10 18:23:01,Shopee,TP.HCM,SPX Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260008647,2026-05-10 18:29:29,Shopee,Nghệ An,SPX Express,LAN-039,Áo mẫu 039,Áo,249000,2,498000,0.0,Hoàn thành,94620.0,29880.0,44820.0,4980.0,7470.0,258000.0,0.0
SP260008648,2026-05-10 18:40:13,Shopee,Hà Nội,SPX Express,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Hoàn thành,47310.0,14940.0,22410.0,2490.0,3735.0,123000.0,0.0
SP260008649,2026-05-10 18:41:03,Shopee,TP.HCM,J&T Express,LAN-112,Chân váy mẫu 112,Chân váy,169000,1,169000,0.0,Hoàn thành,32110.0,10140.0,15210.0,1690.0,2535.0,80300.0,0.0
TT260008650,2026-05-10 18:48:44,TikTok Shop,Đồng Nai,J&T Express,LAN-070,Váy/Đầm mẫu 070,Váy/Đầm,169000,2,338000,0.0,Hoàn thành,64220.0,20280.0,30420.0,3380.0,5070.0,173800.0,0.0
TT260008651,2026-05-10 18:59:25,TikTok Shop,Hải Phòng,Best Express,LAN-025,Áo mẫu 025,Áo,119000,1,119000,10000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,35260.0
SP260008652,2026-05-10 19:00:29,Shopee,TP.HCM,SPX Express,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Hoàn thành,47310.0,14940.0,22410.0,2490.0,3735.0,123000.0,0.0
SP260008653,2026-05-10 19:24:32,Shopee,Hà Nội,SPX Express,LAN-002,Áo mẫu 002,Áo,99000,1,99000,0.0,Hoàn thành,18810.0,5940.0,8910.0,990.0,1485.0,51200.0,0.0
SP260008654,2026-05-10 19:38:46,Shopee,TP.HCM,SPX Express,LAN-070,Váy/Đầm mẫu 070,Váy/Đầm,169000,1,169000,11000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260008655,2026-05-10 19:55:13,TikTok Shop,TP.HCM,J&T Express,LAN-102,Quần mẫu 102,Quần,109000,1,109000,0.0,Hoàn thành,20710.0,6540.0,9810.0,1090.0,1635.0,53500.0,0.0
SP260008656,2026-05-10 20:25:47,Shopee,TP.HCM,SPX Express,LAN-034,Áo mẫu 034,Áo,279000,1,279000,70000.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260008657,2026-05-10 20:37:16,Shopee,Nghệ An,GHN,LAN-075,Váy/Đầm mẫu 075,Váy/Đầm,229000,1,229000,0.0,Hoàn thành,43510.0,13740.0,20610.0,2290.0,3435.0,108300.0,0.0
SP260008658,2026-05-10 20:57:47,Shopee,Hà Nội,J&T Express,LAN-116,Chân váy mẫu 116,Chân váy,259000,2,518000,0.0,Hoàn thành,98420.0,31080.0,46620.0,5180.0,7770.0,254400.0,0.0
TT260008659,2026-05-10 21:26:32,TikTok Shop,Hải Phòng,GHN,LAN-011,Áo mẫu 011,Áo,259000,1,259000,17000.0,Hoàn thành,45980.0,14520.0,21780.0,2420.0,3630.0,123300.0,0.0
SP260008660,2026-05-10 21:27:48,Shopee,TP.HCM,GHN,LAN-046,Váy/Đầm mẫu 046,Váy/Đầm,269000,1,269000,0.0,Hoàn thành,51110.0,16140.0,24210.0,2690.0,4035.0,120800.0,0.0
SP260008661,2026-05-10 21:44:48,Shopee,Cần Thơ,SPX Express,LAN-024,Áo mẫu 024,Áo,209000,1,209000,11000.0,Hoàn thành,37620.0,11880.0,17820.0,1980.0,2970.0,106400.0,0.0
SP260008662,2026-05-10 22:00:36,Shopee,Hà Nội,SPX Express,LAN-091,Quần mẫu 091,Quần,169000,1,169000,14000.0,Hoàn thành,29450.0,9300.0,13950.0,1550.0,2325.0,85900.0,0.0
TT260008663,2026-05-10 22:04:28,TikTok Shop,Hải Phòng,J&T Express,LAN-118,Chân váy mẫu 118,Chân váy,299000,1,299000,0.0,Hoàn thành,56810.0,17940.0,26910.0,2990.0,4485.0,154600.0,0.0
TT260008664,2026-05-10 22:09:00,TikTok Shop,Hà Nội,J&T Express,LAN-027,Áo mẫu 027,Áo,199000,1,199000,11000.0,Hoàn thành,35720.0,11280.0,16920.0,1880.0,2820.0,89900.0,0.0
TT260008665,2026-05-10 22:22:28,TikTok Shop,Hà Nội,GHN,LAN-131,Set đồ mẫu 131,Set đồ,259000,2,518000,0.0,Hoàn thành,98420.0,31080.0,46620.0,5180.0,7770.0,254800.0,0.0
SP260008666,2026-05-10 22:24:15,Shopee,Thanh Hoá,GHN,LAN-011,Áo mẫu 011,Áo,259000,1,259000,13000.0,Hoàn thành,46740.0,14760.0,22140.0,2460.0,3690.0,123300.0,0.0
SP260008667,2026-05-10 22:53:17,Shopee,Nghệ An,SPX Express,LAN-029,Áo mẫu 029,Áo,159000,1,159000,0.0,Hoàn thành,30210.0,9540.0,14310.0,1590.0,2385.0,82400.0,0.0
TT260008668,2026-05-11 07:09:09,TikTok Shop,Nghệ An,GHN,LAN-132,Set đồ mẫu 132,Set đồ,209000,1,209000,11000.0,Hoàn thành,37620.0,11880.0,17820.0,1980.0,2970.0,93200.0,0.0
SP260008669,2026-05-11 07:37:02,Shopee,Hà Nội,GHN,LAN-069,Váy/Đầm mẫu 069,Váy/Đầm,159000,2,318000,21000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260008670,2026-05-11 07:42:15,Shopee,TP.HCM,J&T Express,LAN-120,Chân váy mẫu 120,Chân váy,269000,2,538000,38000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260008671,2026-05-11 07:55:10,TikTok Shop,Hải Phòng,J&T Express,LAN-135,Set đồ mẫu 135,Set đồ,279000,1,279000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,42530.0
SP260008672,2026-05-11 08:03:12,Shopee,TP.HCM,SPX Express,LAN-149,Phụ kiện mẫu 149,Phụ kiện,169000,1,169000,13000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,37660.0
SP260008673,2026-05-11 08:16:09,Shopee,Nghệ An,SPX Express,LAN-049,Váy/Đầm mẫu 049,Váy/Đầm,269000,2,538000,0.0,Hoàn thành,102220.0,32280.0,48420.0,5380.0,8070.0,256000.0,0.0
SP260008674,2026-05-11 08:34:26,Shopee,Thanh Hoá,J&T Express,LAN-028,Áo mẫu 028,Áo,169000,1,169000,10000.0,Hoàn thành,30210.0,9540.0,14310.0,1590.0,2385.0,84300.0,0.0
TT260008675,2026-05-11 08:37:59,TikTok Shop,Đồng Nai,J&T Express,LAN-042,Áo mẫu 042,Áo,219000,1,219000,20000.0,Hoàn thành,37810.0,11940.0,17910.0,1990.0,2985.0,105600.0,0.0
SP260008676,2026-05-11 08:55:38,Shopee,Hà Nội,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,45410.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
SP260008677,2026-05-11 08:56:03,Shopee,Hà Nội,J&T Express,LAN-081,Quần mẫu 081,Quần,199000,1,199000,15000.0,Hoàn thành,34960.0,11040.0,16560.0,1840.0,2760.0,95500.0,0.0
SP260008678,2026-05-11 09:08:18,Shopee,TP.HCM,GHN,LAN-058,Váy/Đầm mẫu 058,Váy/Đầm,99000,1,99000,10000.0,Hoàn thành,16910.0,5340.0,8010.0,890.0,1335.0,43900.0,0.0
SP260008679,2026-05-11 09:09:47,Shopee,TP.HCM,J&T Express,LAN-043,Áo mẫu 043,Áo,169000,1,169000,0.0,Hoàn thành,32110.0,10140.0,15210.0,1690.0,2535.0,78600.0,0.0
SP260008680,2026-05-11 09:23:14,Shopee,Đà Nẵng,SPX Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Hoàn thành,49210.0,15540.0,23310.0,2590.0,3885.0,123300.0,0.0
TT260008681,2026-05-11 10:18:39,TikTok Shop,Hà Nội,GHN,LAN-078,Váy/Đầm mẫu 078,Váy/Đầm,299000,1,299000,0.0,Hoàn thành,56810.0,17940.0,26910.0,2990.0,4485.0,140500.0,0.0
SP260008682,2026-05-11 10:41:25,Shopee,Hà Nội,GHN,LAN-036,Áo mẫu 036,Áo,279000,2,558000,140000.0,Hoàn thành,79420.0,25080.0,37620.0,4180.0,6270.0,290200.0,0.0
TT260008683,2026-05-11 10:54:28,TikTok Shop,Khánh Hoà,GHN,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Hoàn thành,49210.0,15540.0,23310.0,2590.0,3885.0,123300.0,0.0
SP260008684,2026-05-11 11:05:33,Shopee,Thanh Hoá,J&T Express,LAN-010,Áo mẫu 010,Áo,229000,2,458000,31000.0,Hoàn thành,81130.0,25620.0,38430.0,4270.0,6405.0,227200.0,0.0
SP260008685,2026-05-11 11:11:51,Shopee,Hà Nội,J&T Express,LAN-005,Áo mẫu 005,Áo,229000,1,229000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,40490.0
TT260008686,2026-05-11 11:21:37,TikTok Shop,TP.HCM,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260008687,2026-05-11 12:07:33,TikTok Shop,TP.HCM,J&T Express,LAN-038,Áo mẫu 038,Áo,229000,2,458000,0.0,Hoàn thành,87020.0,27480.0,41220.0,4580.0,6870.0,230800.0,0.0
TT260008688,2026-05-11 12:07:35,TikTok Shop,Hà Nội,J&T Express,LAN-059,Váy/Đầm mẫu 059,Váy/Đầm,99000,1,99000,0.0,Hoàn thành,18810.0,5940.0,8910.0,990.0,1485.0,44800.0,0.0
TT260008689,2026-05-11 12:53:32,TikTok Shop,Khánh Hoà,J&T Express,LAN-042,Áo mẫu 042,Áo,219000,1,219000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260008690,2026-05-11 12:58:42,Shopee,Hà Nội,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,19000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260008691,2026-05-11 13:01:54,Shopee,Hà Nội,SPX Express,LAN-046,Váy/Đầm mẫu 046,Váy/Đầm,269000,2,538000,43000.0,Hoàn thành,94050.0,29700.0,44550.0,4950.0,7425.0,241600.0,0.0
TT260008692,2026-05-11 13:03:28,TikTok Shop,Hà Nội,J&T Express,LAN-013,Áo mẫu 013,Áo,189000,1,189000,18000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,39620.0
SP260008693,2026-05-11 13:04:55,Shopee,Hải Phòng,J&T Express,LAN-048,Váy/Đầm mẫu 048,Váy/Đầm,199000,1,199000,20000.0,Hoàn thành,34010.0,10740.0,16110.0,1790.0,2685.0,88000.0,0.0
SP260008694,2026-05-11 13:25:23,Shopee,Hà Nội,SPX Express,LAN-142,Set đồ mẫu 142,Set đồ,109000,1,109000,0.0,Hoàn thành,20710.0,6540.0,9810.0,1090.0,1635.0,48200.0,0.0
SP260008695,2026-05-11 13:33:03,Shopee,Thanh Hoá,GHN,LAN-121,Chân váy mẫu 121,Chân váy,289000,1,289000,0.0,Hoàn thành,54910.0,17340.0,26010.0,2890.0,4335.0,141000.0,0.0
SP260008696,2026-05-11 13:50:14,Shopee,Hà Nội,SPX Express,LAN-032,Áo mẫu 032,Áo,199000,2,398000,0.0,Hoàn thành,75620.0,23880.0,35820.0,3980.0,5970.0,195400.0,0.0
SP260008697,2026-05-11 13:56:34,Shopee,Hà Nội,SPX Express,LAN-034,Áo mẫu 034,Áo,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
TT260008698,2026-05-11 14:01:10,TikTok Shop,TP.HCM,J&T Express,LAN-052,Váy/Đầm mẫu 052,Váy/Đầm,139000,1,139000,11000.0,Hoàn thành,24320.0,7680.0,11520.0,1280.0,1920.0,68000.0,0.0
SP260008699,2026-05-11 14:14:46,Shopee,TP.HCM,GHN,LAN-065,Váy/Đầm mẫu 065,Váy/Đầm,169000,2,338000,18000.0,Hoàn thành,60800.0,19200.0,28800.0,3200.0,4800.0,148400.0,0.0
SP260008700,2026-05-11 14:29:04,Shopee,Hà Nội,J&T Express,LAN-066,Váy/Đầm mẫu 066,Váy/Đầm,209000,1,209000,14000.0,Hoàn thành,37050.0,11700.0,17550.0,1950.0,2925.0,93600.0,0.0
SP260008701,2026-05-11 14:35:14,Shopee,TP.HCM,SPX Express,LAN-039,Áo mẫu 039,Áo,249000,1,249000,17000.0,Hoàn thành,44080.0,13920.0,20880.0,2320.0,3480.0,129000.0,0.0
TT260008702,2026-05-11 14:35:33,TikTok Shop,Hà Nội,GHN,LAN-020,Áo mẫu 020,Áo,129000,2,258000,25000.0,Hoàn thành,44270.0,13980.0,20970.0,2330.0,3495.0,125400.0,0.0
TT260008703,2026-05-11 14:47:02,TikTok Shop,Hải Phòng,Best Express,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260008704,2026-05-11 15:27:10,Shopee,Đồng Nai,J&T Express,LAN-042,Áo mẫu 042,Áo,219000,1,219000,0.0,Hoàn thành,41610.0,13140.0,19710.0,2190.0,3285.0,105600.0,0.0
SP260008705,2026-05-11 15:27:13,Shopee,Hà Nội,GHN,LAN-010,Áo mẫu 010,Áo,229000,1,229000,20000.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,113600.0,0.0
TT260008706,2026-05-11 15:27:32,TikTok Shop,Đồng Nai,J&T Express,LAN-005,Áo mẫu 005,Áo,229000,1,229000,0.0,Hoàn thành,43510.0,13740.0,20610.0,2290.0,3435.0,104900.0,0.0
TT260008707,2026-05-11 15:35:27,TikTok Shop,Cần Thơ,J&T Express,LAN-009,Áo mẫu 009,Áo,199000,1,199000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,38920.0
SP260008708,2026-05-11 15:37:12,Shopee,Bình Dương,SPX Express,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
TT260008709,2026-05-11 15:48:36,TikTok Shop,Bình Dương,GHN,LAN-001,Áo mẫu 001,Áo,149000,2,298000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260008710,2026-05-11 16:16:08,Shopee,Bình Dương,SPX Express,LAN-003,Áo mẫu 003,Áo,99000,1,99000,7000.0,Hoàn thành,17480.0,5520.0,8280.0,920.0,1380.0,43900.0,0.0
TT260008711,2026-05-11 16:34:00,TikTok Shop,Hà Nội,J&T Express,LAN-050,Váy/Đầm mẫu 050,Váy/Đầm,289000,1,289000,26000.0,Hoàn thành,49970.0,15780.0,23670.0,2630.0,3945.0,135300.0,0.0
SP260008712,2026-05-11 17:19:24,Shopee,Khánh Hoà,SPX Express,LAN-089,Quần mẫu 089,Quần,219000,1,219000,12000.0,Hoàn thành,39330.0,12420.0,18630.0,2070.0,3105.0,98800.0,0.0
SP260008713,2026-05-11 18:34:11,Shopee,Nghệ An,GHN,LAN-026,Áo mẫu 026,Áo,229000,1,229000,14000.0,Hoàn thành,40850.0,12900.0,19350.0,2150.0,3225.0,108800.0,0.0
SP260008714,2026-05-11 18:35:05,Shopee,TP.HCM,GHN,LAN-024,Áo mẫu 024,Áo,209000,1,209000,18000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,40640.0
TT260008715,2026-05-11 18:43:01,TikTok Shop,TP.HCM,J&T Express,LAN-010,Áo mẫu 010,Áo,229000,1,229000,15000.0,Hoàn thành,40660.0,12840.0,19260.0,2140.0,3210.0,113600.0,0.0
SP260008716,2026-05-11 18:49:55,Shopee,TP.HCM,GHN,LAN-017,Áo mẫu 017,Áo,209000,1,209000,21000.0,Hoàn thành,35720.0,11280.0,16920.0,1880.0,2820.0,100100.0,0.0
TT260008717,2026-05-11 18:55:15,TikTok Shop,Đà Nẵng,J&T Express,LAN-095,Quần mẫu 095,Quần,149000,1,149000,10000.0,Hoàn thành,26410.0,8340.0,12510.0,1390.0,2085.0,64400.0,0.0
TT260008718,2026-05-11 18:56:36,TikTok Shop,Nghệ An,Best Express,LAN-004,Áo mẫu 004,Áo,179000,1,179000,13000.0,Hoàn thành,31540.0,9960.0,14940.0,1660.0,2490.0,85700.0,0.0
SP260008719,2026-05-11 19:24:40,Shopee,Bình Dương,GHN,LAN-097,Quần mẫu 097,Quần,259000,2,518000,48000.0,Hoàn thành,89300.0,28200.0,42300.0,4700.0,7050.0,253800.0,0.0
SP260008720,2026-05-11 19:31:47,Shopee,Đà Nẵng,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Hoàn thành,49210.0,15540.0,23310.0,2590.0,3885.0,123300.0,0.0
SP260008721,2026-05-11 20:37:31,Shopee,Đồng Nai,SPX Express,LAN-078,Váy/Đầm mẫu 078,Váy/Đầm,299000,2,598000,0.0,Hoàn thành,113620.0,35880.0,53820.0,5980.0,8970.0,281000.0,0.0
TT260008722,2026-05-11 20:42:54,TikTok Shop,Đồng Nai,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,21000.0,Hoàn thành,41420.0,13080.0,19620.0,2180.0,3270.0,102100.0,0.0
TT260008723,2026-05-11 20:47:19,TikTok Shop,Hải Phòng,Best Express,LAN-059,Váy/Đầm mẫu 059,Váy/Đầm,99000,1,99000,10000.0,Hoàn thành,16910.0,5340.0,8010.0,890.0,1335.0,44800.0,0.0
TT260008724,2026-05-11 20:57:09,TikTok Shop,Hà Nội,GHN,LAN-117,Chân váy mẫu 117,Chân váy,259000,1,259000,21000.0,Hoàn thành,45220.0,14280.0,21420.0,2380.0,3570.0,115000.0,0.0
TT260008725,2026-05-11 21:05:11,TikTok Shop,Hà Nội,GHN,LAN-034,Áo mẫu 034,Áo,279000,1,279000,70000.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
TT260008726,2026-05-11 21:10:14,TikTok Shop,TP.HCM,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,23000.0,Hoàn thành,44840.0,14160.0,21240.0,2360.0,3540.0,123300.0,0.0
SP260008727,2026-05-11 21:17:43,Shopee,Khánh Hoà,SPX Express,LAN-025,Áo mẫu 025,Áo,119000,1,119000,0.0,Hoàn thành,22610.0,7140.0,10710.0,1190.0,1785.0,52600.0,0.0
TT260008728,2026-05-11 21:25:51,TikTok Shop,Nghệ An,J&T Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,3,837000,209000.0,Hoàn thành,119320.0,37680.0,56520.0,6280.0,9420.0,435300.0,0.0
SP260008729,2026-05-11 21:35:09,Shopee,TP.HCM,SPX Express,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260008730,2026-05-11 21:36:49,Shopee,Bình Dương,J&T Express,LAN-042,Áo mẫu 042,Áo,219000,2,438000,0.0,Hoàn thành,83220.0,26280.0,39420.0,4380.0,6570.0,211200.0,0.0
TT260008731,2026-05-11 21:56:39,TikTok Shop,Đồng Nai,Best Express,LAN-087,Quần mẫu 087,Quần,249000,1,249000,0.0,Hoàn thành,47310.0,14940.0,22410.0,2490.0,3735.0,106800.0,0.0
SP260008732,2026-05-11 22:03:30,Shopee,Khánh Hoà,J&T Express,LAN-148,Phụ kiện mẫu 148,Phụ kiện,129000,1,129000,0.0,Hoàn thành,24510.0,7740.0,11610.0,1290.0,1935.0,55100.0,0.0
TT260008733,2026-05-11 22:07:01,TikTok Shop,Thanh Hoá,J&T Express,LAN-040,Áo mẫu 040,Áo,249000,1,249000,0.0,Hoàn thành,47310.0,14940.0,22410.0,2490.0,3735.0,126500.0,0.0
TT260008734,2026-05-11 22:18:21,TikTok Shop,Khánh Hoà,J&T Express,LAN-097,Quần mẫu 097,Quần,259000,1,259000,23000.0,Hoàn thành,44840.0,14160.0,21240.0,2360.0,3540.0,126900.0,0.0
SP260008735,2026-05-11 22:32:42,Shopee,Đà Nẵng,GHN,LAN-037,Áo mẫu 037,Áo,209000,1,209000,13000.0,Hoàn thành,37240.0,11760.0,17640.0,1960.0,2940.0,97800.0,0.0
TT260008736,2026-05-11 22:43:12,TikTok Shop,TP.HCM,Best Express,LAN-087,Quần mẫu 087,Quần,249000,2,498000,35000.0,Hoàn thành,87970.0,27780.0,41670.0,4630.0,6945.0,213600.0,0.0
TT260008737,2026-05-11 22:48:52,TikTok Shop,Khánh Hoà,Best Express,LAN-076,Váy/Đầm mẫu 076,Váy/Đầm,169000,1,169000,16000.0,Hoàn thành,29070.0,9180.0,13770.0,1530.0,2295.0,75400.0,0.0
TT260008738,2026-05-11 22:53:22,TikTok Shop,Khánh Hoà,J&T Express,LAN-004,Áo mẫu 004,Áo,179000,2,358000,29000.0,Hoàn thành,62510.0,19740.0,29610.0,3290.0,4935.0,171400.0,0.0
SP260008739,2026-05-11 22:54:59,Shopee,Bình Dương,SPX Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,2,478000,43000.0,Hoàn thành,82650.0,26100.0,39150.0,4350.0,6525.0,204200.0,0.0
TT260008740,2026-05-12 07:13:18,TikTok Shop,Thanh Hoá,J&T Express,LAN-045,Áo mẫu 045,Áo,159000,2,318000,0.0,Hoàn thành,60420.0,19080.0,28620.0,3180.0,4770.0,147000.0,0.0
SP260008741,2026-05-12 07:26:56,Shopee,Khánh Hoà,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Hoàn thành,49210.0,15540.0,23310.0,2590.0,3885.0,123300.0,0.0
TT260008742,2026-05-12 07:37:45,TikTok Shop,Thanh Hoá,J&T Express,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260008743,2026-05-12 07:51:29,Shopee,Bình Dương,J&T Express,LAN-089,Quần mẫu 089,Quần,219000,2,438000,26000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,49760.0
TT260008744,2026-05-12 08:51:31,TikTok Shop,Hải Phòng,J&T Express,LAN-137,Set đồ mẫu 137,Set đồ,99000,1,99000,6000.0,Hoàn thành,17670.0,5580.0,8370.0,930.0,1395.0,47000.0,0.0
SP260008745,2026-05-12 08:55:17,Shopee,Đồng Nai,GHN,LAN-122,Chân váy mẫu 122,Chân váy,239000,2,478000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,50420.0
TT260008746,2026-05-12 09:28:34,TikTok Shop,Hà Nội,GHN,LAN-093,Quần mẫu 093,Quần,159000,2,318000,0.0,Hoàn thành,60420.0,19080.0,28620.0,3180.0,4770.0,154200.0,0.0
TT260008747,2026-05-12 10:03:22,TikTok Shop,TP.HCM,J&T Express,LAN-087,Quần mẫu 087,Quần,249000,2,498000,27000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260008748,2026-05-12 10:11:30,Shopee,Bình Dương,GHN,LAN-111,Chân váy mẫu 111,Chân váy,209000,1,209000,0.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,96300.0,0.0
TT260008749,2026-05-12 10:24:53,TikTok Shop,Hà Nội,J&T Express,LAN-130,Chân váy mẫu 130,Chân váy,99000,2,198000,0.0,Hoàn thành,37620.0,11880.0,17820.0,1980.0,2970.0,101600.0,0.0
SP260008750,2026-05-12 10:31:13,Shopee,TP.HCM,SPX Express,LAN-130,Chân váy mẫu 130,Chân váy,99000,1,99000,6000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260008751,2026-05-12 10:37:44,TikTok Shop,Nghệ An,J&T Express,LAN-068,Váy/Đầm mẫu 068,Váy/Đầm,219000,1,219000,19000.0,Hoàn thành,38000.0,12000.0,18000.0,2000.0,3000.0,100300.0,0.0
TT260008752,2026-05-12 10:38:37,TikTok Shop,TP.HCM,Best Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,22000.0,Hoàn thành,41230.0,13020.0,19530.0,2170.0,3255.0,102100.0,0.0
SP260008753,2026-05-12 10:48:58,Shopee,Hải Phòng,SPX Express,LAN-111,Chân váy mẫu 111,Chân váy,209000,1,209000,0.0,Hoàn thành,39710.0,12540.0,18810.0,2090.0,3135.0,96300.0,0.0
TT260008754,2026-05-12 10:57:35,TikTok Shop,Thanh Hoá,J&T Express,LAN-121,Chân váy mẫu 121,Chân váy,289000,1,289000,16000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
